payload_size slaves_processing message_id half_rtt_ms
8000000 random 4 4224.53
8000000 random 9 5068.04
8000000 random 1 5964.07
8000000 random 3 6904.1
8000000 random 8 7739.02
8000000 random 7 8575.04
8000000 random 2 1027.09
8000000 random 1 1984.64
8000000 random 5 2979.05
8000000 random 7 3940.32
8000000 random 0 4740.68
8000000 random 6 5724.49
8000000 random 4 6563.49
8000000 random 3 7409.6
8000000 random 8 8449.96
8000000 random 9 9423.25
8000000 random 8 856.899
8000000 random 0 1665.38
8000000 random 1 2619.1
8000000 random 2 3493.06
8000000 random 5 4341.4
8000000 random 6 5340.79
8000000 random 4 6163.8
8000000 random 3 7229.43
8000000 random 9 8196.06
8000000 random 7 9138.34
8000000 random 7 840.397
8000000 random 8 1705.15
8000000 random 2 2563.21
8000000 random 4 3419.7
8000000 random 9 4407.57
8000000 random 1 5422.45
8000000 random 3 6267.24
8000000 random 5 7107.47
8000000 random 0 7966.84
8000000 random 6 8815.84
8000000 random 8 872.914
8000000 random 2 1833.9
8000000 random 0 2680.2
8000000 random 1 3773.83
8000000 random 3 4825.98
8000000 random 4 5671.05
8000000 random 9 6586.44
8000000 random 5 7567.93
8000000 random 7 8533.15
8000000 random 6 9565.81
8000000 random 4 858.933
8000000 random 1 1746.39
8000000 random 5 2739.63
8000000 random 7 3809.65
8000000 random 2 4857.62
8000000 random 0 5666.55
8000000 random 8 6487.91
8000000 random 6 7353.96
8000000 random 9 8308.42
8000000 random 3 9205.07
8000000 random 6 1104.3
8000000 random 2 2049.11
8000000 random 0 2848.39
8000000 random 4 3747.02
8000000 random 9 4680.26
8000000 random 3 5549.55
8000000 random 5 6430.6
8000000 random 7 7445.1
8000000 random 8 8334.01
8000000 random 1 9166.36
8000000 random 7 1038.59
8000000 random 6 2015.34
8000000 random 2 2935.93
8000000 random 4 3855.01
8000000 random 9 4838.36
8000000 random 3 5707.21
8000000 random 1 6621.82
8000000 random 5 7599.85
8000000 random 0 8447.39
8000000 random 8 9302.54
20000000 random 0 3204.99
20000000 random 0 3387.32
20000000 random 0 3063.08
20000000 random 0 3497.31
20000000 random 0 3352.68
20000000 random 0 3319.4
20000000 random 0 3312.6
20000000 random 0 3539.95
20000000 random 0 3514.96
20000000 random 0 3197.91
40000000 random 0 6724.01
40000000 random 0 7066.99
40000000 random 0 6281.92
40000000 random 0 6503.32
40000000 random 0 6722.52
40000000 random 0 6776.38
40000000 random 0 6838.45
40000000 random 0 6819.62
40000000 random 0 6858.32
40000000 random 0 6728.99
80000000 random 0 20393.3
80000000 random 0 20664.8
80000000 random 0 19899.8
80000000 random 0 20491.3
80000000 random 0 19896.7
80000000 random 0 20400.9
80000000 random 0 20185.1
80000000 random 0 20191.9
80000000 random 0 20179.6
80000000 random 0 20360.6
10 distributed 0 22.849
10 distributed 1 37.4347
10 distributed 2 28.4254
10 distributed 3 48.9124
10 distributed 4 33.5373
10 distributed 5 43.7878
10 distributed 6 68.1757
10 distributed 7 54.9165
10 distributed 8 22.0303
10 distributed 9 63.6334
10 distributed 0 11.0683
10 distributed 1 20.9611
10 distributed 2 14.8249
10 distributed 3 17.6742
10 distributed 4 16.8959
10 distributed 5 24.531
10 distributed 6 21.7687
10 distributed 7 16.3142
10 distributed 8 14.3448
10 distributed 9 25.1407
10 distributed 0 11.1268
10 distributed 1 11.6846
10 distributed 2 24.0481
10 distributed 3 15.4742
10 distributed 4 14.2847
10 distributed 5 24.1469
10 distributed 6 22.9318
10 distributed 7 18.0428
10 distributed 8 20.3438
10 distributed 9 22.2509
10 distributed 0 22.3656
10 distributed 1 31.6977
10 distributed 2 27.921
10 distributed 3 42.9436
10 distributed 4 48.5865
10 distributed 5 38.6042
10 distributed 6 55.0666
10 distributed 7 62.5029
10 distributed 8 21.6693
10 distributed 9 69.6108
10 distributed 0 19.0965
10 distributed 1 28.6918
10 distributed 2 23.4635
10 distributed 3 14.3641
10 distributed 4 27.9428
10 distributed 5 42.3186
10 distributed 6 37.7289
10 distributed 7 34.8423
10 distributed 8 18.6755
10 distributed 9 46.6041
10 distributed 0 18.8352
10 distributed 1 26.0559
10 distributed 2 32.3285
10 distributed 3 51.012
10 distributed 4 23.4158
10 distributed 5 30.8278
10 distributed 6 42.5324
10 distributed 7 38.2444
10 distributed 8 17.1016
10 distributed 9 48.6473
10 distributed 0 13.4379
10 distributed 1 13.9728
10 distributed 2 16.8553
10 distributed 3 21.8179
10 distributed 4 12.6275
10 distributed 5 15.5219
10 distributed 6 20.9608
10 distributed 7 26.9332
10 distributed 8 16.0158
10 distributed 9 23.956
10 distributed 0 16.2394
10 distributed 1 14.9149
10 distributed 2 12.4894
10 distributed 3 16.4752
10 distributed 4 20.1207
10 distributed 5 22.6885
10 distributed 6 22.1149
10 distributed 7 26.1692
10 distributed 8 15.2847
10 distributed 9 15.2904
10 distributed 0 12.9495
10 distributed 1 19.7456
10 distributed 2 13.3934
10 distributed 3 22.3686
10 distributed 4 12.835
10 distributed 5 17.9499
10 distributed 6 27.0265
10 distributed 7 19.7331
10 distributed 8 16.2087
10 distributed 9 21.8975
10 distributed 0 11.1311
10 distributed 1 19.7278
10 distributed 2 16.2415
10 distributed 3 13.5724
10 distributed 4 14.0274
10 distributed 5 26.3603
10 distributed 6 17.0012
10 distributed 7 24.5644
10 distributed 8 19.8861
10 distributed 9 23.7349
50 distributed 0 19.2487
50 distributed 1 27.5606
50 distributed 2 33.2674
50 distributed 3 43.5473
50 distributed 4 39.2273
50 distributed 5 68.9636
50 distributed 6 48.927
50 distributed 7 62.3851
50 distributed 8 24.9877
50 distributed 9 51.1792
50 distributed 0 20.0061
50 distributed 1 11.8208
50 distributed 2 16.3781
50 distributed 3 12.5909
50 distributed 4 20.8203
50 distributed 5 23.9475
50 distributed 6 16.6682
50 distributed 7 20.058
50 distributed 8 17.2158
50 distributed 9 26.54
50 distributed 0 9.86487
50 distributed 1 17.4335
50 distributed 2 12.861
50 distributed 3 17.4458
50 distributed 4 19.1733
50 distributed 5 28.4132
50 distributed 6 28.1631
50 distributed 7 21.232
50 distributed 8 15.6554
50 distributed 9 25.4417
50 distributed 0 41.0447
50 distributed 1 24.9742
50 distributed 2 36.8502
50 distributed 3 52.2627
50 distributed 4 43.9792
50 distributed 5 29.6355
50 distributed 6 24.1661
50 distributed 7 35.2689
50 distributed 8 20.5781
50 distributed 9 61.049
50 distributed 0 20.5127
50 distributed 1 11.3439
50 distributed 2 24.9489
50 distributed 3 24.3595
50 distributed 4 13.6266
50 distributed 5 23.0759
50 distributed 6 20.7983
50 distributed 7 20.4648
50 distributed 8 17.4395
50 distributed 9 17.8827
50 distributed 0 13.4499
50 distributed 1 14.6665
50 distributed 2 18.7219
50 distributed 3 15.2709
50 distributed 4 22.5159
50 distributed 5 27.5327
50 distributed 6 24.8126
50 distributed 7 18.7696
50 distributed 8 14.8266
50 distributed 9 14.6471
50 distributed 0 18.2286
50 distributed 1 20.3438
50 distributed 2 28.6345
50 distributed 3 15.0874
50 distributed 4 34.6763
50 distributed 5 40.9199
50 distributed 6 32.4556
50 distributed 7 26.0881
50 distributed 8 16.2464
50 distributed 9 39.7309
50 distributed 0 6.43842
50 distributed 1 16.3173
50 distributed 2 18.8118
50 distributed 3 11.38
50 distributed 4 20.8109
50 distributed 5 14.9261
50 distributed 6 26.2536
50 distributed 7 19.1656
50 distributed 8 16.7748
50 distributed 9 25.1542
50 distributed 0 11.0008
50 distributed 1 16.0907
50 distributed 2 22.3924
50 distributed 3 19.8762
50 distributed 4 20.9983
50 distributed 5 15.4119
50 distributed 6 26.1605
50 distributed 7 17.6817
50 distributed 8 18.888
50 distributed 9 15.8273
50 distributed 0 22.0563
50 distributed 1 11.7826
50 distributed 2 13.2682
50 distributed 3 15.3882
50 distributed 4 21.1794
50 distributed 5 27.2973
50 distributed 6 20.3353
50 distributed 7 13.1937
50 distributed 8 16.2831
50 distributed 9 24.9867
100 distributed 0 10.6876
100 distributed 1 22.2491
100 distributed 2 17.8925
100 distributed 3 16.3172
100 distributed 4 19.5608
100 distributed 5 15.1301
100 distributed 6 22.7473
100 distributed 7 16.0418
100 distributed 8 16.6461
100 distributed 9 27.3851
100 distributed 0 15.1457
100 distributed 1 21.32
100 distributed 2 37.9628
100 distributed 3 25.2178
100 distributed 4 19.4763
100 distributed 5 36.9506
100 distributed 6 31.3753
100 distributed 7 34.0914
100 distributed 8 15.4362
100 distributed 9 29.74
100 distributed 0 18.6095
100 distributed 1 36.7616
100 distributed 2 26.8903
100 distributed 3 22.8805
100 distributed 4 30.7351
100 distributed 5 46.7022
100 distributed 6 51.858
100 distributed 7 36.57
100 distributed 8 17.6204
100 distributed 9 44.6322
100 distributed 0 12.0127
100 distributed 1 22.9104
100 distributed 2 36.4414
100 distributed 3 29.2651
100 distributed 4 21.6442
100 distributed 5 26.7088
100 distributed 6 33.4653
100 distributed 7 19.3941
100 distributed 8 16.3864
100 distributed 9 36.9872
100 distributed 0 18.6386
100 distributed 1 25.4504
100 distributed 2 36.3784
100 distributed 3 22.2695
100 distributed 4 33.7596
100 distributed 5 30.4863
100 distributed 6 42.2311
100 distributed 7 50.915
100 distributed 8 16.2633
100 distributed 9 48.0474
100 distributed 0 20.885
100 distributed 1 27.8746
100 distributed 2 36.6773
100 distributed 3 25.7699
100 distributed 4 44.6361
100 distributed 5 51.3167
100 distributed 6 33.5803
100 distributed 7 41.9678
100 distributed 8 17.9694
100 distributed 9 21.5059
100 distributed 0 16.7145
100 distributed 1 23.4447
100 distributed 2 32.513
100 distributed 3 27.0974
100 distributed 4 21.7042
100 distributed 5 31.6317
100 distributed 6 37.8597
100 distributed 7 44.6178
100 distributed 8 16.204
100 distributed 9 42.8317
100 distributed 0 21.9001
100 distributed 1 11.4489
100 distributed 2 12.5348
100 distributed 3 16.0982
100 distributed 4 14.4818
100 distributed 5 21.5488
100 distributed 6 21.2108
100 distributed 7 27.7321
100 distributed 8 16.6477
100 distributed 9 20.3132
100 distributed 0 13.438
100 distributed 1 26.0627
100 distributed 2 28.2209
100 distributed 3 16.1779
100 distributed 4 19.1905
100 distributed 5 34.5203
100 distributed 6 26.3278
100 distributed 7 23.1764
100 distributed 8 13.2775
100 distributed 9 35.3155
100 distributed 0 14.6598
100 distributed 1 13.9757
100 distributed 2 16.3935
100 distributed 3 13.3189
100 distributed 4 23.0333
100 distributed 5 21.3062
100 distributed 6 14.137
100 distributed 7 26.7065
100 distributed 8 20.6129
100 distributed 9 17.5791
500 distributed 0 9.15642
500 distributed 1 11.7051
500 distributed 2 16.2432
500 distributed 3 19.088
500 distributed 4 14.7943
500 distributed 5 25.0445
500 distributed 6 16.8397
500 distributed 7 20.0106
500 distributed 8 22.2989
500 distributed 9 26.0899
500 distributed 0 18.1888
500 distributed 1 37.1144
500 distributed 2 32.6425
500 distributed 3 22.745
500 distributed 4 30.6849
500 distributed 5 27.2776
500 distributed 6 42.2626
500 distributed 7 47.9096
500 distributed 8 16.6767
500 distributed 9 53.0171
500 distributed 0 20.1145
500 distributed 1 27.4249
500 distributed 2 19.6638
500 distributed 3 32.523
500 distributed 4 46.8867
500 distributed 5 51.5406
500 distributed 6 42.2871
500 distributed 7 38.1318
500 distributed 8 18.7453
500 distributed 9 60.0617
500 distributed 0 23.4125
500 distributed 1 18.8664
500 distributed 2 15.4947
500 distributed 3 20.7916
500 distributed 4 24.134
500 distributed 5 14.3154
500 distributed 6 13.9451
500 distributed 7 18.2008
500 distributed 8 15.4338
500 distributed 9 20.9602
500 distributed 0 10.2161
500 distributed 1 21.6803
500 distributed 2 16.5422
500 distributed 3 19.5211
500 distributed 4 16.2213
500 distributed 5 24.8941
500 distributed 6 22.0413
500 distributed 7 26.2576
500 distributed 8 14.5593
500 distributed 9 17.4668
500 distributed 0 10.9082
500 distributed 1 13.4461
500 distributed 2 19.5378
500 distributed 3 15.6604
500 distributed 4 16.6237
500 distributed 5 18.225
500 distributed 6 22.9181
500 distributed 7 26.8679
500 distributed 8 18.68
500 distributed 9 25.5509
500 distributed 0 27.5549
500 distributed 1 24.684
500 distributed 2 37.706
500 distributed 3 33.2822
500 distributed 4 53.3834
500 distributed 5 48.312
500 distributed 6 23.5675
500 distributed 7 58.739
500 distributed 8 19.1504
500 distributed 9 43.9797
500 distributed 0 14.6152
500 distributed 1 18.6283
500 distributed 2 30.0573
500 distributed 3 21.8753
500 distributed 4 28.9888
500 distributed 5 36.3449
500 distributed 6 25.8888
500 distributed 7 40.5744
500 distributed 8 15.2203
500 distributed 9 34.9418
500 distributed 0 18.6784
500 distributed 1 11.6145
500 distributed 2 21.8091
500 distributed 3 20.7835
500 distributed 4 15.2884
500 distributed 5 17.6486
500 distributed 6 14.9124
500 distributed 7 27.6164
500 distributed 8 15.0362
500 distributed 9 20.6653
500 distributed 0 21.3901
500 distributed 1 24.776
500 distributed 2 11.9145
500 distributed 3 13.9552
500 distributed 4 22.6982
500 distributed 5 21.2262
500 distributed 6 15.1965
500 distributed 7 19.8973
500 distributed 8 17.0132
500 distributed 9 20.3735
1000 distributed 0 12.4242
1000 distributed 1 19.9213
1000 distributed 2 12.0947
1000 distributed 3 15.3039
1000 distributed 4 19.5386
1000 distributed 5 24.2112
1000 distributed 6 27.9304
1000 distributed 7 18.5945
1000 distributed 8 15.4142
1000 distributed 9 19.1637
1000 distributed 0 9.72052
1000 distributed 1 15.7485
1000 distributed 2 18.6705
1000 distributed 3 13.6362
1000 distributed 4 24.0431
1000 distributed 5 16.0393
1000 distributed 6 24.6083
1000 distributed 7 16.9832
1000 distributed 8 19.4027
1000 distributed 9 24.3701
1000 distributed 0 13.6976
1000 distributed 1 19.0305
1000 distributed 2 21.6432
1000 distributed 3 13.0234
1000 distributed 4 13.017
1000 distributed 5 17.9521
1000 distributed 6 15.4809
1000 distributed 7 22.2018
1000 distributed 8 27.3877
1000 distributed 9 20.7723
1000 distributed 0 11.021
1000 distributed 1 15.5952
1000 distributed 2 12.8987
1000 distributed 3 10.219
1000 distributed 4 23.401
1000 distributed 5 20.3947
1000 distributed 6 22.7347
1000 distributed 7 16.3639
1000 distributed 8 19.0712
1000 distributed 9 28.7604
1000 distributed 0 18.3349
1000 distributed 1 24.1491
1000 distributed 2 28.6749
1000 distributed 3 42.015
1000 distributed 4 36.7944
1000 distributed 5 47.7446
1000 distributed 6 34.1396
1000 distributed 7 23.5253
1000 distributed 8 17.0034
1000 distributed 9 42.6048
1000 distributed 0 16.0793
1000 distributed 1 19.8875
1000 distributed 2 18.5326
1000 distributed 3 12.7983
1000 distributed 4 7.30004
1000 distributed 5 15.2692
1000 distributed 6 27.5044
1000 distributed 7 25.1581
1000 distributed 8 16.8421
1000 distributed 9 29.4433
1000 distributed 0 19.7458
1000 distributed 1 31.8207
1000 distributed 2 40.8569
1000 distributed 3 37.9478
1000 distributed 4 51.202
1000 distributed 5 26.3517
1000 distributed 6 58.6121
1000 distributed 7 30.2365
1000 distributed 8 19.0048
1000 distributed 9 49.0276
1000 distributed 0 19.5466
1000 distributed 1 116.182
1000 distributed 2 48.2654
1000 distributed 3 96.951
1000 distributed 4 91.313
1000 distributed 5 86.1836
1000 distributed 6 55.0757
1000 distributed 7 133.547
1000 distributed 8 18.7098
1000 distributed 9 127.776
1000 distributed 0 19.6667
1000 distributed 1 18.6334
1000 distributed 2 29.4827
1000 distributed 3 28.4364
1000 distributed 4 23.6751
1000 distributed 5 36.8015
1000 distributed 6 13.6159
1000 distributed 7 34.4872
1000 distributed 8 27.5344
1000 distributed 9 28.0796
1000 distributed 0 24.3786
1000 distributed 1 31.065
1000 distributed 2 19.2675
1000 distributed 3 27.9536
1000 distributed 4 36.1409
1000 distributed 5 23.585
1000 distributed 6 42.6137
1000 distributed 7 39.7693
1000 distributed 8 16.5566
1000 distributed 9 47.4657
5000 distributed 0 11.5513
5000 distributed 1 28.3055
5000 distributed 2 18.0764
5000 distributed 3 24.4387
5000 distributed 4 15.8393
5000 distributed 5 28.7747
5000 distributed 6 17.9958
5000 distributed 7 34.354
5000 distributed 8 15.4555
5000 distributed 9 30.0684
5000 distributed 0 15.2558
5000 distributed 1 47.3918
5000 distributed 2 50.0672
5000 distributed 3 14.42
5000 distributed 4 47.6656
5000 distributed 5 18.4467
5000 distributed 6 20.8038
5000 distributed 7 56.5833
5000 distributed 8 17.1949
5000 distributed 9 17.4976
5000 distributed 0 14.2793
5000 distributed 1 12.9199
5000 distributed 2 20.9061
5000 distributed 3 20.1769
5000 distributed 4 18.6814
5000 distributed 5 17.775
5000 distributed 6 24.124
5000 distributed 7 28.7891
5000 distributed 8 13.9882
5000 distributed 9 26.3128
5000 distributed 0 14.4288
5000 distributed 1 15.7843
5000 distributed 2 17.0004
5000 distributed 3 12.8184
5000 distributed 4 21.0085
5000 distributed 5 22.6549
5000 distributed 6 24.722
5000 distributed 7 26.7501
5000 distributed 8 18.9588
5000 distributed 9 17.0153
5000 distributed 0 22.244
5000 distributed 1 17.7055
5000 distributed 2 27.9302
5000 distributed 3 45.7291
5000 distributed 4 43.51
5000 distributed 5 52.2886
5000 distributed 6 36.4801
5000 distributed 7 32.6936
5000 distributed 8 19.1404
5000 distributed 9 40.0016
5000 distributed 0 11.6819
5000 distributed 1 15.3843
5000 distributed 2 14.0711
5000 distributed 3 20.8637
5000 distributed 4 25.7479
5000 distributed 5 15.3362
5000 distributed 6 22.1553
5000 distributed 7 19.0892
5000 distributed 8 20.2113
5000 distributed 9 24.99
5000 distributed 0 24.0514
5000 distributed 1 14.2325
5000 distributed 2 19.7406
5000 distributed 3 18.1399
5000 distributed 4 24.1585
5000 distributed 5 18.0727
5000 distributed 6 17.2942
5000 distributed 7 29.8548
5000 distributed 8 14.7611
5000 distributed 9 19.4106
5000 distributed 0 21.0829
5000 distributed 1 24.5785
5000 distributed 2 29.2969
5000 distributed 3 47.5995
5000 distributed 4 52.9052
5000 distributed 5 39.5547
5000 distributed 6 44.3416
5000 distributed 7 59.3368
5000 distributed 8 20.2463
5000 distributed 9 36.7962
5000 distributed 0 27.627
5000 distributed 1 24.6158
5000 distributed 2 33.0496
5000 distributed 3 42.5628
5000 distributed 4 39.301
5000 distributed 5 68.6525
5000 distributed 6 57.6877
5000 distributed 7 52.0384
5000 distributed 8 22.562
5000 distributed 9 59.0902
5000 distributed 0 21.8285
5000 distributed 1 33.2744
5000 distributed 2 42.7954
5000 distributed 3 26.6027
5000 distributed 4 59.0577
5000 distributed 5 48.306
5000 distributed 6 31.9552
5000 distributed 7 38.7344
5000 distributed 8 20.6636
5000 distributed 9 55.2657
10000 distributed 0 20.6103
10000 distributed 1 28.2623
10000 distributed 2 39.6061
10000 distributed 3 48.341
10000 distributed 4 31.9758
10000 distributed 5 37.1731
10000 distributed 6 27.2612
10000 distributed 7 46.6358
10000 distributed 8 19.4621
10000 distributed 9 55.24
10000 distributed 0 19.3366
10000 distributed 1 17.5532
10000 distributed 2 23.0872
10000 distributed 3 24.5711
10000 distributed 4 15.6054
10000 distributed 5 17.0548
10000 distributed 6 23.2449
10000 distributed 7 21.2227
10000 distributed 8 14.9998
10000 distributed 9 30.1077
10000 distributed 0 17.4756
10000 distributed 1 23.313
10000 distributed 2 14.3152
10000 distributed 3 17.6669
10000 distributed 4 25.4713
10000 distributed 5 21.5432
10000 distributed 6 15.3054
10000 distributed 7 29.9303
10000 distributed 8 17.5969
10000 distributed 9 23.5943
10000 distributed 0 17.3072
10000 distributed 1 29.9156
10000 distributed 2 32.952
10000 distributed 3 35.8577
10000 distributed 4 26.0199
10000 distributed 5 23.5232
10000 distributed 6 28.2376
10000 distributed 7 43.8418
10000 distributed 8 17.057
10000 distributed 9 42.2233
10000 distributed 0 22.213
10000 distributed 1 29.8475
10000 distributed 2 32.6836
10000 distributed 3 26.5971
10000 distributed 4 39.555
10000 distributed 5 49.984
10000 distributed 6 45.4182
10000 distributed 7 55.2461
10000 distributed 8 21.3371
10000 distributed 9 63.4989
10000 distributed 0 11.8215
10000 distributed 1 14.7371
10000 distributed 2 21.4457
10000 distributed 3 23.2468
10000 distributed 4 20.6455
10000 distributed 5 25.0529
10000 distributed 6 18.2554
10000 distributed 7 21.2321
10000 distributed 8 19.2525
10000 distributed 9 28.8886
10000 distributed 0 13.3546
10000 distributed 1 22.5138
10000 distributed 2 31.0132
10000 distributed 3 34.5066
10000 distributed 4 26.4108
10000 distributed 5 40.1253
10000 distributed 6 30.3802
10000 distributed 7 22.0731
10000 distributed 8 17.6297
10000 distributed 9 40.4142
10000 distributed 0 19.8512
10000 distributed 1 33.2949
10000 distributed 2 56.7333
10000 distributed 3 57.9785
10000 distributed 4 28.5045
10000 distributed 5 71.6992
10000 distributed 6 52.7357
10000 distributed 7 41.5143
10000 distributed 8 25.7796
10000 distributed 9 49.4762
10000 distributed 0 14.6701
10000 distributed 1 13.3462
10000 distributed 2 21.8574
10000 distributed 3 17.2913
10000 distributed 4 16.0292
10000 distributed 5 19.9681
10000 distributed 6 25.5813
10000 distributed 7 29.0412
10000 distributed 8 21.0272
10000 distributed 9 28.6147
10000 distributed 0 15.54
10000 distributed 1 30.658
10000 distributed 2 25.4938
10000 distributed 3 37.0522
10000 distributed 4 23.7648
10000 distributed 5 29.6686
10000 distributed 6 22.214
10000 distributed 7 35.1633
10000 distributed 8 41.9205
10000 distributed 9 46.181
50000 distributed 0 29.4411
50000 distributed 1 36.8217
50000 distributed 2 56.5681
50000 distributed 3 41.8882
50000 distributed 4 39.3915
50000 distributed 5 34.0677
50000 distributed 6 55.1539
50000 distributed 7 47.1794
50000 distributed 8 25.1696
50000 distributed 9 52.1639
50000 distributed 0 34.8693
50000 distributed 1 38.0351
50000 distributed 2 26.9636
50000 distributed 3 35.8387
50000 distributed 4 43.7791
50000 distributed 5 32.7623
50000 distributed 6 22.601
50000 distributed 7 46.6911
50000 distributed 8 22.5891
50000 distributed 9 53.1269
50000 distributed 0 23.5829
50000 distributed 1 22.2162
50000 distributed 2 23.8537
50000 distributed 3 24.2485
50000 distributed 4 36.1154
50000 distributed 5 29.6556
50000 distributed 6 35.0548
50000 distributed 7 41.4226
50000 distributed 8 31.7178
50000 distributed 9 33.0678
50000 distributed 0 28.6417
50000 distributed 1 26.263
50000 distributed 2 27.1049
50000 distributed 3 29.6292
50000 distributed 4 37.6746
50000 distributed 5 25.8084
50000 distributed 6 41.5944
50000 distributed 7 34.2573
50000 distributed 8 22.7865
50000 distributed 9 27.6832
50000 distributed 0 27.974
50000 distributed 1 33.126
50000 distributed 2 37.7532
50000 distributed 3 50.9436
50000 distributed 4 40.2051
50000 distributed 5 48.9452
50000 distributed 6 62.2929
50000 distributed 7 44.164
50000 distributed 8 24.7395
50000 distributed 9 59.4266
50000 distributed 0 24.9839
50000 distributed 1 32.9199
50000 distributed 2 43.9133
50000 distributed 3 46.8431
50000 distributed 4 41.8737
50000 distributed 5 39.0046
50000 distributed 6 62.7082
50000 distributed 7 52.5016
50000 distributed 8 25.6872
50000 distributed 9 59.8284
50000 distributed 0 21.439
50000 distributed 1 29.2345
50000 distributed 2 26.6298
50000 distributed 3 33.3768
50000 distributed 4 36.4377
50000 distributed 5 24.6781
50000 distributed 6 25.2655
50000 distributed 7 28.8323
50000 distributed 8 25.9917
50000 distributed 9 34.3782
50000 distributed 0 42.0881
50000 distributed 1 28.7917
50000 distributed 2 35.0088
50000 distributed 3 31.9763
50000 distributed 4 41.572
50000 distributed 5 51.6689
50000 distributed 6 47.9549
50000 distributed 7 39.7235
50000 distributed 8 23.8112
50000 distributed 9 54.447
50000 distributed 0 29.2264
50000 distributed 1 22.9297
50000 distributed 2 33.396
50000 distributed 3 45.7733
50000 distributed 4 38.1308
50000 distributed 5 45.0187
50000 distributed 6 56.7188
50000 distributed 7 41.5629
50000 distributed 8 25.7903
50000 distributed 9 52.0506
50000 distributed 0 20.0089
50000 distributed 1 30.3321
50000 distributed 2 27.4871
50000 distributed 3 24.3266
50000 distributed 4 32.2381
50000 distributed 5 34.7685
50000 distributed 6 31.8323
50000 distributed 7 27.2107
50000 distributed 8 25.9382
50000 distributed 9 37.1116
100000 distributed 0 47.344
100000 distributed 1 37.6557
100000 distributed 2 38.9258
100000 distributed 3 41.0151
100000 distributed 4 34.7652
100000 distributed 5 44.0926
100000 distributed 6 55.1641
100000 distributed 7 47.4103
100000 distributed 8 41.088
100000 distributed 9 40.4498
100000 distributed 0 90.0673
100000 distributed 1 61.1771
100000 distributed 2 58.5164
100000 distributed 3 71.7588
100000 distributed 4 43.4586
100000 distributed 5 48.4809
100000 distributed 6 78.7391
100000 distributed 7 85.5143
100000 distributed 8 45.5982
100000 distributed 9 69.5756
100000 distributed 0 32.8948
100000 distributed 1 38.3066
100000 distributed 2 37.0387
100000 distributed 3 42.8322
100000 distributed 4 24.4843
100000 distributed 5 41.5943
100000 distributed 6 42.9611
100000 distributed 7 46.1455
100000 distributed 8 35.7356
100000 distributed 9 49.304
100000 distributed 0 42.9147
100000 distributed 1 46.788
100000 distributed 2 79.3153
100000 distributed 3 52.3258
100000 distributed 4 84.8542
100000 distributed 5 92.0887
100000 distributed 6 72.8438
100000 distributed 7 62.8146
100000 distributed 8 58.5058
100000 distributed 9 71.3389
100000 distributed 0 41.8619
100000 distributed 1 36.1024
100000 distributed 2 41.2027
100000 distributed 3 44.2779
100000 distributed 4 34.7471
100000 distributed 5 40.3396
100000 distributed 6 50.3372
100000 distributed 7 40.6404
100000 distributed 8 43.4374
100000 distributed 9 45.2806
100000 distributed 0 35.3008
100000 distributed 1 36.3992
100000 distributed 2 35.6208
100000 distributed 3 41.6066
100000 distributed 4 50.01
100000 distributed 5 43.1327
100000 distributed 6 49.0261
100000 distributed 7 44.9405
100000 distributed 8 32.6437
100000 distributed 9 44.7932
100000 distributed 0 37.6432
100000 distributed 1 46.0946
100000 distributed 2 43.6605
100000 distributed 3 60.2533
100000 distributed 4 66.6756
100000 distributed 5 55.4776
100000 distributed 6 55.6028
100000 distributed 7 53.2357
100000 distributed 8 35.2987
100000 distributed 9 70.3547
100000 distributed 0 41.4855
100000 distributed 1 47.6573
100000 distributed 2 46.3158
100000 distributed 3 59.831
100000 distributed 4 56.3653
100000 distributed 5 64.016
100000 distributed 6 37.8722
100000 distributed 7 53.6982
100000 distributed 8 33.2052
100000 distributed 9 54.299
100000 distributed 0 32.3743
100000 distributed 1 37.6756
100000 distributed 2 40.9255
100000 distributed 3 46.7032
100000 distributed 4 49.1956
100000 distributed 5 43.1673
100000 distributed 6 40.3286
100000 distributed 7 38.9782
100000 distributed 8 35.4271
100000 distributed 9 48.7626
100000 distributed 0 51.4921
100000 distributed 1 53.4355
100000 distributed 2 79.9623
100000 distributed 3 43.5223
100000 distributed 4 64.071
100000 distributed 5 85.8386
100000 distributed 6 76.9319
100000 distributed 7 66.4526
100000 distributed 8 41.2441
100000 distributed 9 95.9638
500000 distributed 0 103.045
500000 distributed 1 128.708
500000 distributed 2 132.41
500000 distributed 3 155.514
500000 distributed 4 123.837
500000 distributed 5 118.425
500000 distributed 6 137.888
500000 distributed 7 124.14
500000 distributed 8 104.428
500000 distributed 9 122.175
500000 distributed 0 119.344
500000 distributed 1 95.0554
500000 distributed 2 139.89
500000 distributed 3 109.403
500000 distributed 4 114.981
500000 distributed 5 154.403
500000 distributed 6 123.965
500000 distributed 7 141.412
500000 distributed 8 97.3831
500000 distributed 9 125.394
500000 distributed 0 119.616
500000 distributed 1 111.882
500000 distributed 2 98.7217
500000 distributed 3 111.068
500000 distributed 4 123.563
500000 distributed 5 124.429
500000 distributed 6 130.289
500000 distributed 7 142.219
500000 distributed 8 92.489
500000 distributed 9 124.235
500000 distributed 0 120.085
500000 distributed 1 113.503
500000 distributed 2 125.834
500000 distributed 3 139.643
500000 distributed 4 142.841
500000 distributed 5 95.635
500000 distributed 6 130.884
