payload_size delay num_messages message_id arrival_rank half_rtt_ms
20000000 none 1 0 0 2361.83
20000000 none 1 0 0 2442.99
20000000 none 1 0 0 2087.6
20000000 none 1 0 0 2203.27
20000000 none 1 0 0 2380.44
20000000 none 1 0 0 2448.64
20000000 none 1 0 0 2640.48
40000000 none 10 6 0 6757.19
40000000 none 10 7 1 12676.9
40000000 none 10 4 2 18955.3
40000000 none 10 8 3 24759.1
40000000 none 10 5 4 30831.9
40000000 none 10 1 5 37097.2
40000000 none 10 2 6 43481.2
40000000 none 10 0 7 49870.4
40000000 none 10 9 8 56024.3
40000000 none 10 3 9 62123
40000000 none 10 0 0 6219.54
40000000 none 10 1 1 12485.8
40000000 none 10 2 2 18777.9
40000000 none 10 3 3 25057.1
40000000 none 10 4 4 31270.3
40000000 none 10 9 5 37206.7
40000000 none 10 6 6 43368.3
40000000 none 10 8 7 49628.8
40000000 none 10 5 8 55731.8
40000000 none 10 7 9 61888.2
40000000 none 10 1 0 6211.15
40000000 none 10 3 1 12453.9
40000000 none 10 0 2 18816.4
40000000 none 10 2 3 25110.7
40000000 none 10 9 4 31109.7
40000000 none 10 8 5 37365.7
40000000 none 10 7 6 43281.2
40000000 none 10 4 7 49478.6
40000000 none 10 6 8 55475.6
40000000 none 10 5 9 60896.7
40000000 none 10 4 0 5914.62
40000000 none 10 2 1 12008.5
40000000 none 10 0 2 18337.1
40000000 none 10 1 3 24637.1
40000000 none 10 3 4 31026.1
40000000 none 10 5 5 36364
40000000 none 10 9 6 42281.1
40000000 none 10 7 7 48182.8
40000000 none 10 8 8 54332.6
40000000 none 10 6 9 60284.7
40000000 none 10 2 0 6088.42
40000000 none 10 1 1 12380.8
40000000 none 10 6 2 19191.6
40000000 none 10 8 3 26657.2
40000000 none 10 5 4 31720.5
40000000 none 10 0 5 38033.8
40000000 none 10 4 6 44318.4
40000000 none 10 9 7 50539.1
40000000 none 10 7 8 56618.9
40000000 none 10 3 9 62893.2
40000000 none 10 0 0 6239.56
40000000 none 10 1 1 12509.4
40000000 none 10 3 2 18775.7
40000000 none 10 5 3 25147.5
40000000 none 10 2 4 35512
40000000 none 10 4 5 41641.8
40000000 none 10 9 6 52519.8
40000000 none 10 8 7 58617.8
40000000 none 10 7 8 66229.3
40000000 none 10 6 9 66611.5
40000000 none 10 9 0 5962.35
40000000 none 10 1 1 12269.8
40000000 none 10 3 2 18556.6
40000000 none 10 4 3 24892.7
40000000 none 10 0 4 30732.9
40000000 none 10 2 5 36997.7
40000000 none 10 6 6 43155.6
40000000 none 10 8 7 49461.3
40000000 none 10 5 8 55761.3
40000000 none 10 7 9 61679.3
40000000 none 10 5 0 6294.11
40000000 none 10 3 1 12463.7
40000000 none 10 1 2 18764.1
40000000 none 10 0 3 24635.8
40000000 none 10 2 4 30514.6
40000000 none 10 9 5 36653.5
40000000 none 10 7 6 42790.4
40000000 none 10 4 7 48909.1
40000000 none 10 6 8 54878.2
40000000 none 10 8 9 61060.3
40000000 none 10 4 0 5979.37
40000000 none 10 7 1 12028.5
40000000 none 10 9 2 17838.5
40000000 none 10 6 3 23828
40000000 none 10 2 4 30046.3
40000000 none 10 0 5 36314.9
40000000 none 10 1 6 42605.4
40000000 none 10 3 7 48880.7
40000000 none 10 8 8 54904.6
40000000 none 10 5 9 60911.5
40000000 none 10 0 0 6272.16
40000000 none 10 4 1 12617
40000000 none 10 5 2 18906.1
40000000 none 10 3 3 24965.3
40000000 none 10 1 4 31242.1
40000000 none 10 9 5 37315.3
40000000 none 10 2 6 43472.7
40000000 none 10 6 7 49415.1
40000000 none 10 7 8 55435.6
40000000 none 10 8 9 61692.3
40000000 none 4 0 0 5967.9
40000000 none 4 2 1 12031.3
40000000 none 4 1 2 18326.4
40000000 none 4 3 3 24396.4
40000000 none 4 1 0 6295.01
40000000 none 4 0 1 12655.1
40000000 none 4 2 2 19118.1
40000000 none 4 3 3 25196.8
40000000 none 4 0 0 6137.3
40000000 none 4 2 1 12387.7
40000000 none 4 3 2 18367.7
40000000 none 4 1 3 24691.1
40000000 none 4 0 0 5914.08
40000000 none 4 1 1 12260.1
40000000 none 4 2 2 18363.1
40000000 none 4 3 3 24171.6
40000000 none 4 0 0 5896.78
40000000 none 4 1 1 12046.5
40000000 none 4 3 2 18030.7
40000000 none 4 2 3 24276.8
40000000 none 4 2 0 6288.18
40000000 none 4 0 1 12477
40000000 none 4 1 2 18391.1
40000000 none 4 3 3 24181.2
40000000 none 4 0 0 6128.38
40000000 none 4 1 1 12434.7
40000000 none 4 2 2 18745.1
40000000 none 4 3 3 24605.1
40000000 none 4 0 0 6003.73
40000000 none 4 1 1 12270.5
40000000 none 4 2 2 18595.4
40000000 none 4 3 3 24545.4
40000000 none 4 0 0 6219
40000000 none 4 1 1 12490.2
40000000 none 4 2 2 18758.2
40000000 none 4 3 3 24303.3
40000000 none 4 2 0 6287.34
40000000 none 4 0 1 12587.1
40000000 none 4 1 2 18883.7
40000000 none 4 3 3 24737
40000000 none 1 0 0 5889.82
40000000 none 1 0 0 6153.63
40000000 none 1 0 0 5836.6
40000000 none 1 0 0 5887.61
40000000 none 1 0 0 5798.54
40000000 none 1 0 0 5911
40000000 none 1 0 0 5853.84
40000000 none 1 0 0 5833.8
40000000 none 1 0 0 6015.73
40000000 none 1 0 0 5967.7
80000000 none 4 2 0 21239.5
80000000 none 4 1 1 42515.9
80000000 none 1 1 0 20727.6
80000000 none 1 1 0 21941.9
80000000 none 1 0 0 21128.2
80000000 none 1 1 0 21416.1
80000000 none 1 1 0 20050.6
80000000 none 1 1 0 21189.3
80000000 none 1 1 0 20893.5
80000000 none 1 2 0 21447.9
80000000 none 1 1 0 21005.3
80000000 none 1 2 0 22177.5
80000000 none 1 0 0 21541.3
80000000 none 1 2 0 21328.4
80000000 none 1 1 0 21355.7
80000000 none 1 0 0 21174.8
80000000 none 1 0 0 21552.6
80000000 none 1 1 0 21979.1
80000000 none 1 1 0 21180.5
80000000 none 1 2 0 21418.1
